file,slave_left_path_length,slave_left_economy_of_motion,slave_left_rms_jerk,slave_left_smoothness_score,slave_left_duration_s,slave_right_path_length,slave_right_economy_of_motion,slave_right_rms_jerk,slave_right_smoothness_score,slave_right_duration_s
Knot_Tying_G003.txt,0.6280393244170595,0.5493391700625003,1.6073300536475694,-12.25011239039487,80.46666666666667,0.9717557786905967,1.4434835428125004,2.640412365263696,-12.3021051876007,80.46666666666667
Knot_Tying_G004.txt,1.4556965981155017,1.5652620326249997,2.134877073394025,-12.984106885446012,128.4,1.4307509664067768,1.8371578426875,2.3209153064442605,-13.071693362526975,128.4
Knot_Tying_G005.txt,0.5412195079848221,0.5012292150000001,1.8362323443093307,-11.573655214033288,56.5,0.7620642136981293,1.026177174,2.599856010624482,-11.578462288451226,56.5
Knot_Tying_H001.txt,0.8107608210627365,1.2104085639375,2.5908842244409724,-12.490050898826329,81.93333333333334,0.8158321852049696,1.0615817002499992,2.3074061369879826,-12.383986810803725,81.93333333333334
Knot_Tying_H003.txt,0.620094686990539,0.7615766795624999,2.258210637619738,-11.539663366811995,54.46666666666667,0.4742240618033404,0.46242680962500043,1.8742693925420542,-11.610747343778456,54.46666666666667
Knot_Tying_H004.txt,0.480489497317416,0.5953491208125004,1.6701405844278006,-12.332698817924706,75.0,0.5059981196462121,0.5048550989999993,1.6482091635157512,-12.276287400038495,75.0
Knot_Tying_H005.txt,0.5544580338965719,0.6434840070000007,1.8799097348032292,-11.93957526434629,65.03333333333333,0.5575691971013462,0.6983373217499996,2.048078342182235,-12.009134215779687,65.03333333333333
Knot_Tying_I001.txt,0.8158738271815039,0.9039673254374998,2.0436710599421737,-12.136932827313915,77.6,0.9640536468252388,1.3634334584999994,2.5538778751300515,-12.185554687923577,77.6
Knot_Tying_I002.txt,0.701913896083443,0.76366064925,1.8101943844021,-12.268604728667464,80.83333333333333,1.2607336999594936,1.6169753638124986,2.8525261241626314,-12.154934520141937,80.83333333333333
Knot_Tying_I003.txt,0.6327239705720705,0.5928508563749997,1.7637936058495294,-11.913681956306535,68.73333333333333,0.7663941400833065,1.1882846677500007,2.5695535019160993,-12.074025983074357,68.73333333333333
Knot_Tying_I004.txt,0.146468475436215,0.135155115,2.200639092125638,-8.719053370627247,11.5,0.17667756678763952,0.2453142037499993,2.6911677140166548,-8.730962754645251,11.5
Knot_Tying_I005.txt,0.9357852690752031,0.9311510857500004,2.027702608596463,-12.352497700804914,88.46666666666667,1.0840505465724015,1.2006391860000016,2.3976139592112564,-12.370301041180438,88.46666666666667
